"","test_stat","tt_pval","wc_stat","wc_pval","x.obs","y.obs","norm.test.pval","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.29b.000413",0.508718801856933,0.620997429662258,43,0.791015625,16,16,0.871320027918441,0.897794617511705,NaN
"mmu.miR.29c.000587",1.08653338972141,0.290835953917532,142,0.176853179931641,20,20,0.459317658389391,0.766736795193967,2.02716180185518
"mmu.miR.301a.000528",-0.0511163669139982,0.959766368612508,97,0.784126281738281,20,20,0.363408336719587,1.00905369258604,NaN
"mmu.miR.301b.002600",-0.180490888984294,0.858678445733714,91,0.621513366699219,20,20,0.409411432374645,1.04936239694137,0.127694417319279
"mmu.miR.30a.000417",0.0130661686630997,0.989711228026887,136,0.261098861694336,20,20,0.000123862653785408,1.00310882783106,1.33684779853652
"mmu.miR.30b.000602",0.243251981290207,0.810417119246561,106,0.985435485839844,20,20,0.633749207608344,1.00884337474686,1.00177046104965
"mmu.miR.30c.000419",-0.56335546293039,0.579781361522294,89,0.570596694946289,20,20,0.844209569627845,0.983957064331858,0.980076607758296
"mmu.miR.30d.000420",-0.399189996003924,0.694449650820104,107,0.650749206542969,19,20,5.44718394841827e-05,1.20059479731161,NaN
"mmu.miR.30e.002223",0.65118570758731,0.522725205235313,131,0.348810195922852,20,20,0.543494940389154,1.24863244567432,1.6158626801987
"mmu.miR.31.000185",0.171248124106036,0.865839294488675,125,0.474905014038086,20,20,0.00897009403213564,1.00377554974529,1.00302817238547
"mmu.miR.320.002277",0.455698937176703,0.65377166194054,103,0.956329345703125,20,20,0.00025617709750313,1.77580026147384,0
"mmu.miR.322.001076",-1.12277755013087,0.294095363601246,13,0.30078125,15,12,0.303483263797619,1.19217536871048,NaN
"mmu.miR.324.5p.000539",2.86377509282663,0.0286596542927056,26,0.046875,14,9,0.817668242343202,0.686515430576537,NaN
"mmu.miR.328.000543",1.02421776370097,0.31859671858425,133,0.311794281005859,20,20,0.198259111444135,1.32260950812218,1.06449228281895
"mmu.miR.331.3p.000545",1.98440406313825,0.0618444638913359,152,0.082550048828125,20,20,0.669173392692076,0.618499668260724,NaN
"mmu.miR.340.3p.002259",-0.499639714426302,0.624129647232419,68,0.711898803710938,17,20,0.427806747606412,1.05173221221928,NaN
"mmu.miR.340.5p.002258",-0.0439727301737172,0.965714224710899,42,0.85009765625,15,16,0.91684574249516,0.983879986190474,NaN
"mmu.miR.342.3p.002260",0.99585144785218,0.331836822856863,130,0.368276596069336,20,20,0.141734400810476,0.870181563516393,1.37865805196201
"mmu.miR.34b.3p.002618",-0.577692252177797,0.584483706452603,10,0.578125,14,13,0.446295167701097,1.12184358937583,NaN
"mmu.miR.365.001020",0.125126835415462,0.901737584155426,118,0.647655487060547,20,20,0.417514579076095,0.975137477110491,NaN
"mmu.miR.375.000564",0.972153661095218,0.343188768798789,140,0.202449798583984,20,20,0.372816434501663,1.03394005546442,1.03108007443087
"mmu.miR.423.5p.002340",-0.489470059900439,0.636217232322232,20,0.4921875,15,12,0.827073160425157,1.08747931466195,NaN
"mmu.miR.429.001077",0.741116245088337,0.4741476795703,47,0.5693359375,16,15,0.409930642082517,1.09877484149111,0.980948059213407
"mmu.miR.484.001821",1.20969062935983,0.241234381078472,133,0.311794281005859,20,20,0.279381174600176,1.19216441098825,1.30450147805256
"mmu.miR.532.3p.002355",1.27546792931029,0.219298223748435,113,0.246208190917969,18,20,0.979676044412402,0.842624872998755,NaN
"mmu.miR.532.5p.001518",-0.54805536176401,0.590386611749103,85,0.70855712890625,19,20,0.699130582333116,1.05682606788563,NaN
"mmu.miR.574.3p.002349",0.336616069894043,0.740095839056543,104,0.985435485839844,20,20,0.308423013261562,0.823865382156712,Inf
"mmu.miR.652.002352",-0.829906534347361,0.418093900796517,66,0.4171142578125,19,19,0.777422684420723,1.11170985323219,NaN
"mmu.miR.671.3p.002322",2.15900786688069,0.0537971186104989,63,0.06396484375,16,15,0.872262679915212,0.756267831296656,NaN
"mmu.miR.744.002324",1.09056551515065,0.289102054865556,135,0.277355194091797,20,20,0.97671038802019,0.731459212049281,0
"mmu.miR.7b.002555",-0.794920830683652,0.437016304629255,80,0.567760467529297,20,19,0.755098538427414,1.06316493214801,NaN
"mmu.miR.872.002264",-0.519398370476591,0.609481020062605,120,0.595819473266602,20,20,0.00545201446939894,0.931545320566426,1.12634303643489
"mmu.miR.92a.000430",-0.131972389474977,0.896393658083502,99,0.840822219848633,20,20,0.269068824833788,0.99708391535662,0.996304541298219
"mmu.miR.93.001090",-0.989476000243286,0.334864786555356,81,0.388376235961914,20,20,0.0178046792680287,0.866852129269367,0.875221453659743
"mmu.miR.99a.000435",-0.952014897679399,0.361540060431002,26,0.33935546875,14,17,0.729294803130311,1.04980535194592,NaN
"mmu.miR.99b.000436",-0.448682061488149,0.659327584089122,79,0.7987060546875,18,20,0.243904172441369,1.06265184896549,NaN
"rno.miR.190b.002048",1.25035674750711,0.226349950840863,135,0.277355194091797,20,20,0.302876901492676,1.03499923420849,1.03633126007429
"rno.miR.196c.002049",1.54258519322275,0.139423050010899,143,0.164957046508789,20,20,0.593733422409344,1.50893089692368,0
"rno.miR.224.000599",-1.59659724908446,0.127762119177954,63,0.210117340087891,19,20,0.786724433809522,1.16030729602799,NaN
"rno.miR.345.3p.002061",0.282341737859696,0.781812603007944,63,0.890380859375,18,17,0.283154320054933,0.960741939575891,NaN
"snoRNA135.001230",-1.02734305049889,0.317161135218671,75,0.277355194091797,20,20,0.0448800417710065,0.903786463249685,0.80230059274855
"snoRNA202.001232",-0.420783775414555,0.678634203679952,102,0.927278518676758,20,20,0.287897901284943,0.991882936801649,0.994980014122233
